id	name	add_name	description	popup	set_ids	set_bonus_desc	set_extra_id	set_extra_desc	unk[0]	unk[1]	special_enchant_amount	special_enchant_desc
6815	Greater Recruit Posting Ticket (Cleric/Stationary)		Goddard/Cleric/Stationary. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6816	Greater Recruit Posting Ticket (Wizard/Stationary)		Goddard/Wizard/Stationary. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6817	Greater Recruit Posting Ticket (Sword/Mobile)		Goddard/Sword/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6818	Greater Recruit Posting Ticket (Spear/Mobile)		Goddard/Spear/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6819	Greater Recruit Posting Ticket (Bow/Mobile)		Goddard/Bow/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6820	Greater Recruit Posting Ticket (Cleric/Mobile)		Goddard/Cleric/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6821	Greater Recruit Posting Ticket (Wizard/Mobile)		Goddard/Wizard/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6822	Recruit Posting Ticket (Sword/Stationary)		Goddard/Sword/Stationary. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6823	Recruit Posting Ticket (Spear/Stationary)		Goddard/Spear/Stationary. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6824	Recruit Posting Ticket (Bow/Stationary)		Goddard/Bow/Stationary. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6825	Recruit Posting Ticket (Cleric/Stationary)		Goddard/Cleric/Stationary. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6826	Recruit Posting Ticket (Wizard/Stationary)		Goddard/Wizard/Stationary. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6827	Recruit Posting Ticket (Sword/Mobile)		Goddard/Sword/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6828	Recruit Posting Ticket (Spear/Mobile)		Goddard/Spear/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6829	Recruit Posting Ticket (Bow/Mobile)		Goddard/Bow/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6830	Recruit Posting Ticket (Cleric/Mobile)		Goddard/Cleric/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6831	Recruit Posting Ticket (Wizard/Mobile)		Goddard/Wizard/Mobile. Posting possible when Seal of Strife is owned by Dusk.	-1					0	0	0	
6832	Nephilim Warrior Posting Ticket (Sword/Mobile)		Goddard/Sword/Mobile. Posting possible when Seal of Strife is owned by Dawn.	-1					0	0	0	
6833	Nephilim Shaman Posting Ticket (Wizard/Mobile)		Goddard/Wizard/Mobile. Posting possible when Seal of Strife is owned by Dawn.	-1					0	0	0	
6847	Recipe: Sealed Tateossian Earring (70%)		For Dwarves only. The recipe for sealed Tateossian earrings. Requires Create Item - Skill Level 9. The success rate is 70%.	-1					0	0	0	
6848	Recipe: Sealed Tateossian Earring (100%)		For Dwarves only. The recipe for sealed Tateossian earrings. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6849	Recipe: Sealed Tateossian Ring(70%)		For Dwarves only. The recipe for a Sealed Tateossian Ring. Requires Create Item - Skill Level 9. The success rate is 70%.	-1					0	0	0	
6850	Recipe: Sealed Tateossian Ring(100%)		For Dwarves only. The recipe for a Sealed Tateossian Ring. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6851	Recipe: Sealed Tateossian Necklace(70%)		For Dwarves only. The recipe for a Sealed Tateossian Necklace. Requires Create Item - Skill Level 9. The success rate is 70%.	-1					0	0	0	
6852	Recipe: Sealed Tateossian Necklace(100%)		For Dwarves only. The recipe for a Sealed Tateossian Necklace. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6853	Recipe: Sealed Imperial Crusader Breastplate (60%)		For Dwarves only. The recipe for a Sealed Imperial Crusader Breastplate. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6854	Recipe: Sealed Imperial Crusader Breastplate (100%)		For Dwarves only. The recipe for a Sealed Imperial Crusader Breastplate. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6855	Recipe: Sealed Imperial Crusader Gaiters (60%)		For Dwarves only. The recipe for Sealed Imperial Crusader Gaiters. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6856	Recipe: Sealed Imperial Crusader Gaiters (100%)		For Dwarves only. The recipe for Sealed Imperial Crusader Gaiters. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6857	Recipe: Sealed Imperial Crusader Gauntlets (60%)		For Dwarves only. The recipe for Sealed Imperial Crusader Gauntlets. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6858	Recipe: Sealed Imperial Crusader Gauntlets (100%)		For Dwarves only. The recipe for Sealed Imperial Crusader Gauntlets. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6859	Recipe: Sealed Imperial Crusader Boots (60%)		For Dwarves only. The recipe for a Sealed Imperial Crusader Boots. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6860	Recipe: Sealed Imperial Crusader Boots (100%)		For Dwarves only. The recipe for a Sealed Imperial Crusader Boots. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6861	Recipe: Sealed Imperial Crusader Shield (60%)		For Dwarves only. The recipe for a Sealed Imperial Crusader Shield. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6862	Recipe: Sealed Imperial Crusader Shield (100%)		For Dwarves only. The recipe for a Sealed Imperial Crusader Shield. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6863	Recipe: Sealed Imperial Crusader Helmet (60%)		For Dwarves only. The recipe for a Sealed Imperial Crusader Helmet. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6864	Recipe: Sealed Imperial Crusader Helmet (100%)		For Dwarves only. The recipe for a Sealed Imperial Crusader Helmet. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6865	Recipe: Sealed Draconic Leather Armor (60%)		For Dwarves only. The recipe for Sealed Draconic Leather Armor. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6866	Recipe: Sealed Draconic Leather Armor (100%)		For Dwarves only. The recipe for Sealed Draconic Leather Armor. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6867	Recipe: Sealed Draconic Leather Gloves (60%)		For Dwarves only. The recipe for Sealed Draconic Leather Gloves. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6868	Recipe: Sealed Draconic Leather Gloves (100%)		For Dwarves only. The recipe for Sealed Draconic Leather Gloves. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6869	Recipe: Sealed Draconic Leather Boots (60%)		For Dwarves only. The recipe for Sealed Draconic Leather Boots. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6870	Recipe: Sealed Draconic Leather Boots (100%)		For Dwarves only. The recipe for Sealed Draconic Leather Boots. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6871	Recipe: Sealed Draconic Leather Helmet (60%)		For Dwarves only. The recipe for a Sealed Draconic Leather Helmet. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6872	Recipe: Sealed Draconic Leather Helmet (100%)		For Dwarves only. The recipe for a Sealed Draconic Leather Helmet. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6873	Recipe: Sealed Major Arcana Robe (60%)		For Dwarves only. The recipe for a Sealed Major Arcana Robe. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6874	Recipe: Sealed Major Arcana Robe (100%)		For Dwarves only. The recipe for a Sealed Major Arcana Robe. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6875	Recipe: Sealed Major Arcana Gloves (60%)		For Dwarves only. The recipe for Sealed Major Arcana Gloves. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6876	Recipe: Sealed Major Arcana Gloves (100%)		For Dwarves only. The recipe for Sealed Major Arcana Gloves. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6877	Recipe: Sealed Major Arcana Boots (60%)		For Dwarves only. The recipe for Sealed Major Arcana Boots. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6878	Recipe: Sealed Major Arcana Boots (100%)		For Dwarves only. The recipe for Sealed Major Arcana Boots. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6879	Recipe: Sealed Major Arcana Circlet (60%)		For Dwarves only. The recipe for a Sealed Major Arcana Circlet. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6880	Recipe: Sealed Major Arcana Circlet (100%)		For Dwarves only. The recipe for a Sealed Major Arcana Circlet. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6881	Recipe: Forgotten Blade (60%)		For Dwarves only. The recipe for a Forgotten Blade. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6882	Recipe: Forgotten Blade (100%)		For Dwarves only. The recipe for a Forgotten Blade. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6883	Recipe: Basalt Battlehammer (60%)		For Dwarves only. The recipe for a Basalt Battlehammer. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6884	Recipe: Basalt Battlehammer (100%)		For Dwarves only. The recipe for a Basalt Battlehammer. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6885	Recipe: Imperial Staff (60%)		For Dwarves only. The recipe for an Imperial Staff. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6886	Recipe: Imperial Staff(100%)		For Dwarves only. The recipe for an Imperial Staff. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6887	Recipe: Angel Slayer (60%)		For Dwarves only. The recipe for an Angel Slayer. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6888	Recipe: Angel Slayer (100%)		For Dwarves only. The recipe for an Angel Slayer. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6889	Recipe: Shining Bow (60%)		For Dwarves only. The recipe for a Shining Bow. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6890	Recipe: Shining Bow (100%)		For Dwarves only. The recipe for a Shining Bow. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6891	Recipe: Dragon Hunter Axe (60%)		For Dwarves only. The recipe for a Dragon Hunter Axe. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6892	Recipe: Dragon Hunter Axe (100%)		For Dwarves only. The recipe for a Dragon Hunter Axe. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6893	Recipe: Saint Spear (60%)		For Dwarves only. The recipe for a Saint Spear. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6894	Recipe: Saint Spear (100%)		For Dwarves only. The recipe for a Saint Spear. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6895	Recipe: Demon Splinter (60%)		For Dwarves only. The recipe for a Demon Splinter. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6896	Recipe: Demon Splinter (100%)		For Dwarves only. The recipe for a Demon Splinter. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6897	Recipe: Heavens Divider (60%)		For Dwarves only. The recipe for a Heaven's Divider. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6898	Recipe: Heavens Divider (100%)		For Dwarves only. The recipe for a Heaven's Divider. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6899	Recipe: Arcana Mace (60%)		For Dwarves only. The recipe for an Arcana Mace. Requires Create Item - Skill Level 9. The success rate is 60%.	-1					0	0	0	
6900	Recipe: Arcana Mace (100%)		For Dwarves only. The recipe for an Arcana Mace. Requires Create Item - Skill Level 9. The success rate is 100%.	-1					0	0	0	
6901	Recipe: Shining Arrow (100%)		For Dwarves only. The recipe for a Shining Arrow. Requires Create Item - Skill Level 5. The success rate is 100%.	-1					0	0	0	
6903	Music Box M		Music Box playing Minu's music. Disappear after the one-time use.	-1					0	0	0	
6904	Party Mask Fabric		Main ingredient essentially required to make a Party Mask. Can also be sold at ordinary shops.	-1					0	0	0	
6905	Hair Pin Piece		Main ingredient essentially required to make a Noblewoman's Hairpin. Can also be sold at ordinary shops.	-1					0	0	0	
6906	Pirate's Eye Patch Material		Main component necessary to make a Pirate's Eye Patch. May also be sold at ordinary shops.	-1					0	0	0	
